drug,cor,p,n,fda_status
-,-0.146590768297063,0.267908809311662,59,-
"mercury, (4-aminophenyl)(6-thioguanosinato-n7,s6)-",0.145288974160968,0.268026358548831,60,-
STL257911,0.145281190729973,0.268052272290897,60,-
LMP776,0.147843211592716,0.268065009413548,58,Clinical trial
"2-(2-methylphenoxy)-N-[3-(4-methylphenyl)-4,6-dioxo-2-sulfanylidene-1,3-diazinan-1-yl]propanamide",-0.145264343601235,0.268108367968449,60,-
"1,2,3-Trimethoxy-7-(3,4,5-trimethoxyphenyl)naphthalene",0.161313688512537,0.268157068681348,49,-
"3-(6/7-chloro-3-methyl-1,4-dioxy-quinoxalin-2-yl)-1-(3,4...",0.146508612457741,0.268180026413367,59,-
Amythiamicin A,0.146476763609441,0.268285216845864,59,-
"phosphonamidic acid, p-1-aziridinyl-n,n-bis(2-chloroethy...",-0.170568242619228,0.268299928863281,44,-
"3-(1h-benzo[d]imidazol-2-yl)-1-(3,4,5-trimethoxyphenyl)-...",0.150472140608807,0.2683153696928,56,-
[2-Methoxy-6-[(E)-(phenylcarbamothioylhydrazono)methyl]phenoxy]copper; 2-(2-pyridyl)pyridine,0.166646914294997,0.268332299960951,46,-
ATRN-119,-0.149086020935942,0.268364129911119,57,-
"benzoic acid, 4-[[(2,5-dihydroxyphenyl)methyl]amino]- te...",-0.145166950102085,0.268432811854933,60,-
-,0.147708689498197,0.268505547497724,58,-
-,0.147704676096367,0.268518698166366,58,-
"4,7-quinolinediamine, n(4),n(4')-1,8-octanediylbis(n(7),...",0.179210769668041,0.268521104630017,40,-
Aplidazole C . TFA,0.166568096901336,0.268561958433702,46,-
"N-(2-aminophenyl)-3-[4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]phenyl]propanamide",-0.151786897902669,0.268617972079589,55,-
"4-(3-Methyl-4H-1,4-benzothiazin-2-yl)-2,4-dioxo-N-(2-(trifluoromethyl)phenyl)butanamide",0.164663420643368,0.268705597267789,47,-
sos bismethanol,0.14505938290795,0.268791452129544,60,-
Q27192528,0.146322836229522,0.268793997321801,59,-
-,0.147619079854024,0.26879927288235,58,-
4-chloro-N-cyclohexyl-N-(4-phenylpiperazine-1-carbothioyl)benzamide,0.16462875859829,0.26880777925214,47,-
"benzoic acid, 2-chloro-4-[[(2-bromo-3,6-dihydroxyphenyl)...",0.150278687011897,0.268938295720885,56,-
antineoplastic-652525,0.146263349559985,0.268990792923074,59,-
-,0.147559415812356,0.268994960594562,58,-
-,0.147554348542319,0.269011584744288,58,-
"4-Amino-N-(3-chloro-2-(3,5-dibromo-2-hydroxyphenyl)-4-oxo-1-azetidinyl)benzamide",0.164556070615282,0.269022143508855,47,-
-,0.146251915446974,0.269028630630786,59,-
-,0.146249782450542,0.269035689525149,59,-
-,-0.147541303003172,0.269054386290828,58,-
"11,13-dimethoxy-5,8,9,13b-tetrahydro-6H-isoquinolino[2,1...",0.146219321602594,0.269136509530204,59,-
Methyl 4-methyl-2-[(7-methyl-1-oxo-indan-2-yl)methyl]benzoate,0.150214624984535,0.269144789758632,56,-
-,0.159303336213092,0.269147198231581,50,-
"[(3S,8R,9S,10R,13S,14S,16E,17E)-17-hydroxyimino-10,13-dimethyl-16-[(4-nitrophenyl)methylidene]-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",-0.153066751621768,0.269153410252787,54,-
5-hexyl-2'-deoxyuridine,-0.170267734217007,0.269156656504815,44,-
"3-[(E)-(6-methyl-2-pyridyl)methyleneamino]-1,1-dipropyl-thiourea",0.148835501442542,0.269178347907136,57,-
-,0.14746096673796,0.269318064475266,58,-
"2,4-dichloro-N-[3-(4-chlorophenyl)sulfonylthiophen-2-yl]benzamide",-0.148786345174371,0.269338304889411,57,-
tptz,-0.144884335263056,0.269375763944056,60,-
-,0.146142291304359,0.269391578779716,59,-
"(1S,2R,3R,4S,8E,12R,13S)-2,3,12-trihydroxy-4,8,12-trimethyl-16-methylidene-14-oxabicyclo[11.3.1]heptadec-8-en-15-one",0.151465075319373,0.269646144219162,55,-
LOR-253,-0.146062568673257,0.269655733097088,59,Clinical trial
"(Z)-3-[[(Z)-3-Oxo-1,3-diphenyl-prop-1-enoxy]-diphenyl-stannyl]oxy-1,3-diphenyl-prop-2-en-1-one",0.168100827052045,0.26968006183018,45,-
"9-(2-Chlorophenyl)-4a-hydroxy-3,3,7,7-tetramethyl-2,4,6,8,9,9a-hexahydroxanthene-1,5-dione",0.144791810958778,0.269684954211896,60,-
"6h-pyrido[4,3-b]carbazole, 1-(p-chlorophenyl)-3,4-dihydr...",0.166166871389727,0.269733070981599,46,-
"benzamide, 4-amino-n-[1-(6,11-dihydro-6,11-dioxo-3h-anth...",-0.16807983144528,0.269740750316424,45,-
5-Methyl-2-{[(2)-3-phenylprop-2-enoyl]amino}benzamide,0.14603666769378,0.26974159105711,59,-
-,0.147301617565942,0.269841587725569,58,-
"1,4-diaminoanthraquinone-2,3-dicarboximide",-0.145987786294331,0.269903675478877,59,-
antineoplastic-d613939,0.149972371332832,0.26992661299099,56,-
1-[(Z)-benzylideneamino]-2-[(E)-benzylideneamino]guanidine,0.148581683409895,0.270004966368082,57,-
"2'-Ethenyl-1-methylspiro[15-oxatetracyclo[10.2.1.02,11.04,9]pentadeca-4,6,8-triene-14,1'-cyclopropane]-3,10,13-trione",0.162428265750601,0.270019771270857,48,-
-,0.147227951656805,0.270083837944011,58,-
methoxycoumarin,0.14592388895648,0.27011564885719,59,-
Brequinar,0.144661112110559,0.2701221169803,60,-
"2-(2,6-dichloroanilino)-N-[7-[(2,6-dichlorophenyl)sulfamoyl]-1-oxo-2H-naphthalen-2-yl]acetamide",0.149879424755996,0.270226980175731,56,-
"urea, n-(2-chloroethyl)-n-nitroso-n'-(2,3,4,6-tetra-o-ac...",0.178569375364573,0.270266296427691,40,-
-,0.149857286857591,0.270298554085452,56,-
Lapatinib,-0.145863468831423,0.270316189106372,59,FDA approved
"3-(4-Nitrobenzyl)-1,3-dihydro-2h-indol-2-one",-0.149840461485898,0.270352960544891,56,-
"tetramethyl (1R,5R,6S,7R,9S)-3-[(E)-3-(4-chlorophenyl)prop-2-enoyl]oxy-5-hydroxy-7-phenylbicyclo[3.3.1]non-2-ene-2,4,6,9-tetracarboxylate",0.14583565781779,0.270408529942458,59,-
(2-Benzamidophenyl) benzoate,0.147113445872512,0.270460678019515,58,-
STL192071,0.160541885736955,0.270484022499816,49,-
Tert-butyl N-[6-[2-[(2-amino-2-oxoethyl)carbamoyl]pyrrolidin-1-yl]-5-[[2-(9H-fluoren-9-ylmethoxycarbonylamino)-3-(1H-indol-3-yl)propanoyl]amino]-6-oxohexyl]carbamate,-0.145808561810944,0.27049851698718,59,-
"2-[2-[[4-[10-[10-[4-[[1,3-Bis(dicyanomethylidene)inden-2-ylidene]methyl]phenoxy]decyldisulfanyl]decoxy]phenyl]methylidene]-3-(dicyanomethylidene)inden-1-ylidene]propanedinitrile",0.154117760143862,0.270531729486933,53,-
"2-propanone, 1-chloro-3-(triphenylphosphoranylidene)-",0.147078281154571,0.270576475931851,58,-
Paullone Analog 7,-0.162216875002519,0.270652068852368,48,-
1-(Furan-2-ylmethyl)-3-[4-[4-(furan-2-ylmethylcarbamoylamino)-2-methoxyphenyl]-3-methoxyphenyl]urea,0.148379070299561,0.270666037745879,57,-
F9994-6556,-0.169733368046736,0.270684561162408,44,-
"cis-difluorobis[1-(phenyl-2,4,6-trimethyl)butane-1,3- di...",0.167753305636954,0.27068574703055,45,-
"N-(4-(4-Ethyl-1-piperazinyl)phenyl)-2-methyl-2H-[1,2,3]triazolo[4,5-f]quinolin-9-amine",0.163992963363129,0.270686645112224,47,-
"dimethyl 2-[[(E)-1-(1,3-thiazol-2-yl)ethylideneamino]carbamothioylamino]pentanedioate",0.165839643779969,0.270690695947723,46,-
4-Methoxy-3-[3-[[4-(4-methoxyquinolin-3-yl)sulfanylquinolin-3-yl]sulfanylmethylsulfanyl]quinolin-4-yl]sulfanylquinoline,0.15405998484098,0.270713555667545,53,-
-,0.147023865579396,0.270755732352148,58,-
-,0.147015318865292,0.270783894230972,58,-
-,-0.145720689454956,0.270790482463426,59,-
Rhuschalcone I,0.147012820220103,0.270792127769097,58,-
"(2,4,6-Trichlorophenyl) 2-[[2-(trifluoromethyl)pyridin-4-yl]amino]benzoate",0.16578033393198,0.270864505541152,46,-
"3-(4-((4-Chlorophenyl)diazenyl)-3,5-diphenyl-1H-pyrazol-1-yl)-N-(4-methylphenyl)-3-oxopropanamide",0.165751591310854,0.270948763358015,46,-
"N-(3,4,5-Trimethoxybenzyl)-3-phenyl-7-(trifluoromethyl)quinoxalin-2-amine",0.15549683298509,0.27100209076076,52,-
Gersemolide,-0.151039425959602,0.271010049873585,55,-
-,-0.145634567697771,0.271076835303532,59,-
Benzenesulfonyl-[3-(3-methylbenzimidazol-3-ium-1-yl)quinoxalin-2-yl]azanide,0.146910104759614,0.271130740340904,58,-
J-100034,-0.152428562167224,0.271178663113068,54,-
"4-((6,7-dihydro-5H-cyclopenta[d]pyrimidin-4-yl)amino)-N-...",-0.145596089246789,0.271204840508009,59,-
-,0.145592945684149,0.271215299892138,59,-
-,0.145585654509003,0.271239560409733,59,-
"naphthalenedione, 5-chloro-8-hydroxy-",0.163793042825694,0.271279231759135,47,-
"2-[(2-Chlorophenyl)amino]-4-(2,4-dichlorobenzylidene)-1H-imidazole-5(4H)-one",0.145571382108627,0.271287054312263,59,-
"Diethyl 1,3,2-dioxathiane-5,5-dicarboxylate 2-oxide",0.165623938881694,0.271323180718895,46,-
"3-Propyl-6-[(4E,7E,10E,12E,18E)-3,15,17-trihydroxy-4,8,10,12,16,18-hexamethylicosa-4,7,10,12,18-pentaen-2-yl]pyran-2-one",0.144294244811542,0.271351745794393,60,-
"3-O-[2-(4-nitrophenyl)ethyl] 5-O-propan-2-yl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",0.148164950221773,0.271365824713561,57,-
"[[(2,6-Difluorobenzoyl)oxy-diethyl-stannyl]oxy-diethyl-stannyl] 2,6-difluorobenzoate",0.161974085740531,0.271379493380837,48,-
-,0.149482755594474,0.271511363787052,56,-
"5-Ethyl-5,6-dihydroxyhexahydro-2H-cyclopenta[b]furan-2-one",-0.149429887464382,0.271682853009876,56,-
-,0.16186430289038,0.271708840157593,48,-
Camptothecin Derivative,0.144184838315259,0.271719165108624,60,-
"Acetamide, N-[(2-methoxy-5-oxo-1-pyrrolidinyl)methyl]-N-(4-methylphenyl)-",-0.155258790140588,0.271745426636394,52,-
"(3aS,9aS,9bR)-6-benzyl-9a-hydroxy-3-(2,4,6-trimethylphenyl)-3a,7,8,9b-tetrahydro-[1,2]oxazolo[4,5-h][1,4]benzoxazin-4-one",-0.169361116337565,0.271752313658235,44,-
"3-Oxido-2-phenyl-1,3-benzoxazol-3-ium",0.158449403373112,0.271755467051014,50,-
-,0.169351831497232,0.271778981414908,44,-
"2-Amino-4-(2,6-dichlorophenyl)-6-morpholin-4-ylpyridine-3,5-dicarbonitrile",0.148020813338346,0.271837570761794,57,-
"(2S)-2-[2,2-bis(4-chlorophenyl)ethyl]-2-(4-chlorophenyl)-1,3-thiazolidin-4-one",0.145384990936704,0.271907812550384,59,-
"1,4-naphthoquinone, 2,2'-(1,4-piperazinediyl)bis[3-chloro-",0.144111736832117,0.271964846277743,60,-
"N-[(E)-1-pyridin-2-ylethylideneamino]-[1,3]thiazolo[5,4-b]pyridin-2-amine",0.147975197878923,0.27198697941256,57,-
"(2s,3s)-3,4-epoxy-2-(3-methoxy-5-methyl-1-naphthoyloxy)-...",0.149331902575924,0.272000878781119,56,-
-,0.145351145017198,0.272020634665546,59,-
6-amino-5-(3-chloroanilino)-7-(1-methyl-1h-benzo[d]imida...,0.150724595162345,0.272021809379404,55,-
TCMDC-124301,0.145343391053135,0.272046486149687,59,-
"1,2-dithiolan-3-yl-n-(3'-methoxyestra-1',3',5'(10')-trie...",0.146627225779096,0.272064739816679,58,-
-,-0.150705077512857,0.272084615062914,55,-
"2-Nitrophenyl 2,4,6-trimethylbenzenesulfonate",0.145322099234768,0.272117480854195,59,-
"ethyl N-(6,7-dichloro-3-cyano-1,4-dioxidoquinoxaline-1,4-diium-2-yl)carbamate",-0.152122349209586,0.27215399899612,54,-
"3,4-Bis(4-chlorophenyl)-6H-1,2,5-oxadiazine",0.153596975055225,0.272173640940768,53,-
cps49,0.145301826660888,0.272185088496424,59,-
Probes1_000359,-0.147898715029338,0.272237613611803,57,-
cineol,0.163456593250734,0.272278442721094,47,-
"2,4,4-trimethyl-3H-pyrimido[1,2-a]benzimidazole",-0.150625929490711,0.272339403655842,55,-
-,0.1505894777802,0.272456800155992,55,-
-,0.146504073174019,0.272472029301031,58,-
"5,8-Bis(2-dimethylaminoethylamino)benzo[f][1,3]benzothiazole-4,9-dione",-0.149185123838114,0.272477736109589,56,-
(bipyridyl)dibenzyltindichloride,-0.143909247460058,0.272646150378349,60,-
"(4-Benzoyl-1,2,5-triphenylpyrrolidin-3-yl)-phenylmethanone",0.153438491970871,0.272674610955617,53,-
-,-0.147751946800138,0.272719003297149,57,-
"4-[3-[2-Chloro-4-(4,6-diamino-2,2-dimethyl-1,3,5-triazin-1-yl)phenoxy]propylcarbamoylamino]-2-methylbenzenesulfonyl fluoride;ethanesulfonic acid",0.145140548037325,0.272723340282867,59,-
Antineoplastic-648770,0.171063661334812,0.272731474001039,43,-
-,-0.145113688933116,0.272813048745422,59,-
"n,n'-di{1-methyl-2-[1-methyl-2-carboxamido(3-propionamid...",-0.163261154324609,0.272859986661045,47,-
-,-0.14508529886525,0.27290789193096,59,-
"(Z)-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxystyryl)phe...",0.145074329048633,0.272944544864494,59,-
Ethyl 2-(1-ethoxy-2-(phenylseleno)propoxy)-1-cyclopentene-1-carboxylate,0.159727179550662,0.272954818858569,49,-
-,0.145065277676719,0.272974790256472,59,-
"7-((4,9-Dioxo-2,7-decadienoyl)oxy)-4,9-dioxo-2-decenoic acid",0.15484843960006,0.273030002825132,52,-
"(E)-4-[4-[(3-chlorofuro[2,3-b]quinolin-4-yl)amino]phenyl]but-3-en-2-one",0.159696877613125,0.273047004106119,49,-
Triethyl 2-phosphono-3-(4-quinoline)acrylate,-0.146303448884135,0.273136401496034,58,-
protein: lf-ttlc,0.156379646805573,0.273145835989655,51,-
(1-(((2-Amino-6-chloro-4-pyrimidinyl)amino)methyl)-3-isopropylcyclobutyl)methanol,0.148978180724549,0.273151000515332,56,-
"(8,9-dimethyl-2-oxo-3-phenyl-5H-pyrano[3,2-c]chromen-5-yl) acetate",0.144995370212489,0.273208463012504,59,-
"n1-(4-methoxyphenyl)-4-(1-benzyl-4-chloro-2,5-dioxo-2,5-...",-0.14759351862269,0.273239271992016,57,-
-,-0.175182538263656,0.273286777805284,41,-
"(1S,5S,8R,9S,11S,12R)-1,12-dihydroxy-5,9,12-trimethyl-11-(2-methylprop-1-enyl)-2-oxatricyclo[6.4.1.04,13]tridec-4(13)-en-3-one",0.150313840333915,0.27334560782318,55,-
"n-(4-Nitrophenyl)-1,3-benzothiazol-2-amine",0.16131100532287,0.273372750841426,48,-
"(5S,5aS)-5-(dimethylamino)-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one;hydrochloride",0.163076488489681,0.273410228156389,47,-
-,0.144925600091955,0.273441809398054,59,-
7-nitro-9H-fluorene-2-carboxylic acid,-0.147517502465293,0.273489138667715,57,-
2-Ethoxy-6-[[2-[[2-[(3-ethoxy-2-hydroxyphenyl)methylideneamino]phenyl]disulfanyl]phenyl]iminomethyl]phenol,0.143655867061681,0.273500285031799,60,-
"[(5R,6E,9E,14S,15R,15aR)-5-hydroxy-6,10,14-trimethyl-3-methylidene-2-oxo-3a,4,5,8,11,12,13,14,15,15a-decahydrocyclotetradeca[b]furan-15-yl] acetate",-0.151685235123825,0.273550309375109,54,-
(+-)-endo-7-ethyl-3-(2-hydroxyphaenylsulfonyl)-5-methyl-...,-0.164865423027247,0.273555038702535,46,-
Pentostatin,-0.163027742641163,0.273555596426521,47,FDA approved
"2-Mercapto-4-(2-phenylvinyl)-6,7,8,9-tetrahydro-5H-cyclohepta[b]pyridine-3-carbonitrile",0.146148786796679,0.27364930385229,58,-
"3-[6-(4-Methoxyphenyl)-4-(3,4,5-trimethoxyphenyl)-2-pyridyl]chromen-2-one",0.147463811008794,0.273665715096949,57,-
"N-(2-chloro-6,7-dimethoxyquinazolin-4-yl)-1-benzothiophene-2-sulfonamide",-0.146111262819378,0.273773840250965,58,-
-,-0.147410934446446,0.273839685607561,57,-
"6-(3-chloro-propyl)-2,3-dimethoxy-5,11-dioxo-5,11-dihydr...",-0.154583844521419,0.273860432777875,52,-
Agecorynin C,0.143541600589252,0.273886054700335,60,-
Bisarylpurines,0.150104440530148,0.274022114393704,55,-
"methyl-7.alpha.,12.alpha.-diacetoxy-5.beta.-cholan-24-oa...",0.144747932697803,0.274036617293242,59,-
2-[3-(benzothiazol-2-ylsulfanyl)-3-(4-methoxy-phenyl)-al...,0.162863972712982,0.274044359537673,47,-
-,0.144744132641397,0.274049348792655,59,-
(5z)-3-bromo-5-[(4-hydroxyphenyl)methylene]-4-(3-chloro-...,0.147344704883355,0.274057692821901,57,-
astraphloxin,0.144741116125965,0.274059455439688,59,-
"8-methyl-3-(phenylsulfonyl)-6,7-dihydropyrrolo[3',2':4,5...",0.144720734988361,0.274127747667292,59,-
STK489894,-0.152950540424916,0.27422088248716,53,-
"(6-Chloro-8-methoxy-4,5-dihydro-3H-naphtho[1,8-bc]furan-2-yl)(phenyl)methanone",0.174846599430903,0.274222194816938,41,-
-,-0.145975345807701,0.274225243667682,58,-
"Benzo[g]pteridine-2,4(3H,10H)-dione, 3-ethyl-10-[4-(methylthio)phenyl]-",-0.166531328930907,0.274241668469532,45,-
-,0.145961903777943,0.274269913791475,58,-
3-(Benzylsulfonyl)-2-oxo-3-phenylpropanamide,-0.15929150014462,0.274282234272173,49,-
"ethyl 8-(3-methoxybenzyl)-5,8-dihydro-4h-isoxazolo[4,5-g...",0.147268343096786,0.274309195271234,57,-
Azaribine,0.155955274542837,0.274465852092069,51,-
3-[N-(2-Cyanoethyl)-4-[(Z)-[1-(4-methoxyphenyl)-5-oxo-2-phenylimidazol-4-ylidene]methyl]anilino]propanenitrile,-0.14857358571051,0.274470493054641,56,-
1-(Bis(acetyloxy)amino)-4-methylbenzene,-0.152867851606416,0.2744834901547,53,-
-,-0.144601591589361,0.274527194624022,59,-
2-(3-chloroanilino)-N-(4-oxo-2-phenyl-quinazolin-3-yl)acetamide,0.154364627854848,0.274549709308347,52,-
suavedol,0.144587524089659,0.274574383654575,59,-
-,0.145829371853083,0.274710598556104,58,-
epiepoxydon,-0.172467101081334,0.274748286426561,42,-
Dehydroheliotridine,0.144529359088064,0.2747695537486,59,-
-,0.144523774926967,0.274788296004481,59,-
-,0.143264391706014,0.274823430850393,60,-
Aminomethyl (4-bromophenyl)acetate 4-methylbenzenesulfonate,-0.149847283065212,0.27485443044874,55,-
"anti-human fas, monoclonal",-0.151276308437604,0.274860875211808,54,-
[3-[(Benzylamino)methyl]-2-[(4-hydroxyphenyl)methyl]-3-methyl-5-(2-phenylethyl)pyrrolidin-1-yl]-(4-nitrophenyl)methanone,0.144493001278397,0.274891597594387,59,-
-,0.144478024552177,0.274941881099513,59,-
Solanine,-0.149798867808159,0.275011318656161,55,-
N-(2-dimethylaminoethyloxy)adamantane-1-carboxamide,-0.162536448374414,0.275023567913673,47,-
"N-(4-Methoxyphenyl)-2,4,6-trimethylbenzenesulfinamide",0.152694046582617,0.275036012770281,53,-
-,0.144442575200839,0.27506092463273,59,-
Vemurafenib,-0.144421567412733,0.275131487678009,59,-
-,0.148346849318387,0.275211787974798,56,-
"2-(hydroxymethyl)-5-[6-[(E)-2-hydroxy-2-phenylethenyl]purin-9-yl]oxolane-3,4-diol",-0.144391361283512,0.275232968103426,59,-
"1h-pyrido[3,4-b]indol-1-one, 2-[4-(dimethylamino)butyl]-...",0.146964140994351,0.27531262601777,57,-
"Urea, N-(6,7-dichloro-3-cyano-1,4-dioxido-2-quinoxalinyl)-N'-[2-(dimethylamino)ethyl]-",-0.145626368775725,0.275386520130998,58,-
.beta.-hydromuconamide,-0.145615260149886,0.275423539387339,58,-
NCIMech_000253,0.172221776806267,0.275442014013569,42,-
SAR-260301 (enantiomer 1),-0.144289819180958,0.27557429095178,59,Clinical trial
"benzaldehyde, 4-chloro-, 1-naphthalenylsemicarbazone",-0.151052705044455,0.275579257050011,54,-
4-(6-chloro-2-methoxyacridin-9-ylamino)-2-(pyrrolidin-1-...,0.144280021720592,0.27560723892492,59,-
"2-Methyl-6H-[1,3]thiazolo[5,4-c]carbazole",0.146857763331924,0.275664093906072,57,-
"Methyl 2-[6-(4-aminobenzoyl)-1,3-benzodioxol-5-yl]acetate",0.14298907367981,0.275756522173231,60,-
ZX-AH054289,0.142988395950615,0.27575882168611,60,-
"hydrogeldanamycin-18,21-diacetate",0.158789141969929,0.275818092896982,49,-
"(Z)-1,6,7-tribromo-3-(bromomethyl)-7-methyloct-2-ene;(E)-1,6,7-tribromo-3-(bromomethyl)-7-methyloct-2-ene",0.146808212059249,0.275827911069784,57,-
-,0.148139891514849,0.27588957686166,56,-
"[3,4-Diacetyloxy-5-[3-(carbamothioyldiazenyl)-2-hydroxy-6-nitroindol-1-yl]oxolan-2-yl]methyl acetate",0.160443131411411,0.275996218151182,48,-
"3'-benzoylspiro[1H-indole-3,2'-oxirane]-2-one",0.16592362228613,0.276021487959464,45,-
-,0.165923326190554,0.276022356996604,45,-
-,-0.164029777760148,0.276027830266903,46,-
"2-[2-[4,5-Bis(benzenesulfonyl)-7-oxa-1-azabicyclo[2.2.1]heptan-2-yl]phenyl]ethoxy-tert-butyl-dimethylsilane",0.157041907026486,0.276091015395241,50,-
Artemisinin Dimer,0.146713071372136,0.276142628435799,57,-
2-(4-Chloroacetylaminophenyl)benzothiazole,0.142870074174732,0.276160478851958,60,-
"n2,n3-di(4-fluorophenyl)-5-oxo-7-propyl-5h-[1,3]thiazolo...",0.145392834830218,0.276165462360024,58,-
-,0.14536048101691,0.276273492256806,58,-
Phosphoramide mustard cyclohexylamine salt,-0.144058312286022,0.27635352719332,59,-
"2(1h)-pyrimidinone, 5-fluoro-1-.beta.-d-ribofuranosyl-",0.160311431339283,0.276395775985185,48,-
gw576609a,-0.144038211787284,0.276421253013597,59,-
"2'-Ethenyl-5,8-dihydroxy-1-methylspiro[15-oxatetracyclo[10.2.1.02,11.04,9]pentadeca-4,6,8-triene-14,1'-cyclopropane]-3,10,13-trione",-0.145311885646895,0.276435805640235,58,-
Camptothecin Derivative,0.142766851253202,0.276511198353221,60,-
"platinum, tetrachloro(1,2-cyclohexanediamine-n,n')-, [oc...",0.14400556874301,0.276531262654629,59,-
z(ome)-gly-d-ala-phe-obzl,-0.145278706858248,0.276546662432931,58,-
"Ethyl 4-(2-ethoxy-2-oxo-ethyl)sulfanyl-6-oxo-1,3-diphenyl-2-thioxo-pyrimidine-5-carboxylate",0.149303605697189,0.276619611420658,55,-
"6-(3,4-dimethoxylbenzyl)-8-(3,4,5-trimethoxyphenyl)l-5,6...",0.152185844151323,0.276655801425602,53,-
n-Decylaminoethanethiosulfuric acid,0.143966377939803,0.276663377134024,59,-
".beta.-d-glucopyranosylamine, n,n'-(iminodi-2,1-ethanedi...",-0.14395359127716,0.276706490777547,59,-
"11-Methoxycarbonylmethylen-11H-indolo[1,2-a]indazole",-0.146531086597808,0.276745281855458,57,-
N-((3-Benzoyl-2-thioxo-1-imidazolidinyl)carbothioyl)-N-phenylbenzamide,-0.149252170072719,0.276786997472691,55,-
"N,N-dimethyl-2-(2,10,12-triazapentacyclo[11.8.0.03,11.04,9.015,20]henicosa-1(21),2,4,6,8,11,13,15,17,19-decaen-10-yl)ethanamine;hydrochloride",0.167616264298136,0.276794190083025,44,-
"1-[3,4-Dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-4-imino-6-(4-phenylphenyl)pteridin-2-one",-0.147857622399857,0.276815793558378,56,-
"1,3-Dibromo-5-butylthieno[3,4-c]pyrrole-4,6-dione",0.147852216265987,0.276833552917764,56,-
"8-[4-(Dimethylamino)phenyl]-6-methyl-7,8-dihydro-[1,3]dioxolo[4,5-g]chromen-6-ol",0.146501146622183,0.276844513305972,57,-
2-[(Allylcarbamothioylamino)methylene]propanediamide,-0.146493138130299,0.27687106021894,57,-
dehydrotamandarin-A,-0.142624143195949,0.276996562923258,60,-
PFI-1,-0.143866634842091,0.276999805819902,59,Clinical trial
-,0.145134910656957,0.27702745430882,58,-
5-HP,0.142599657635221,0.27707989758652,60,-
"N,8-dimethyl-9-oxo-N-phenyl-11,13-dithia-8-azatetracyclo[8.6.0.02,7.012,16]hexadeca-1(10),2,4,6,12(16),14-hexaene-14-carboxamide",0.152039068224613,0.277124790625596,53,-
CO-1686,-0.143828873506544,0.277127243775198,59,FDA approved
-,0.145103267160103,0.277133330725014,58,-
"2-(Benzyloxy)-4-isobutyl-1,3-oxazol-5(4H)-one",0.149143315848263,0.277141460946757,55,-
(E)-3-(4-chlorophenyl)-1-[5-methyl-1-[8-(trifluoromethyl)-4-quinolyl]triazol-4-yl]prop-2-en-1-one,0.14380570668979,0.277205447004263,59,-
6-hydrazinopurine,0.145069449022945,0.277246512948016,58,-
-,0.143789115049678,0.277261463684654,59,-
-,0.142526564795938,0.277328762210484,60,-
ChemDiv1_019776,0.149059898944985,0.277413295760441,55,-
